order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discounted_price,total_sales,total_cost,profit,order_year,order_month,order_Month_Year,first_purchase_date_x,customer_type,first_purchase_date_y,first_purchase_date
120,2023-03-30,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Furnishings,FUR-FU-10002157,50,50,3,3,48.5,145.5,150,-4.5,2023,3,2023-03,2022-03-03,Returning,2022-03-03,2022-01-01
121,2022-03-03,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,OFF-BI-10003910,20,30,4,2,29.4,117.6,80,37.6,2022,3,2022-03,2022-03-03,Returning,2022-03-03,2022-01-01
122,2022-10-20,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,OFF-ST-10000777,190,230,6,2,225.4,1352.4,1140,212.4,2022,10,2022-10,2022-03-03,Returning,2022-03-03,2022-01-01
123,2023-01-23,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,OFF-EN-10002500,110,120,9,4,115.2,1036.8,990,46.8,2023,1,2023-01,2022-03-03,Returning,2022-03-03,2022-01-01
124,2023-01-21,First Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,TEC-PH-10003875,60,70,7,2,68.6,480.2,420,60.2,2023,1,2023-01,2022-03-03,Returning,2022-03-03,2022-01-01
125,2023-07-18,Second Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10004063,550,600,3,3,582,1746,1650,96,2023,7,2023-07,2022-01-05,Returning,2022-01-05,2022-01-02
126,2023-07-15,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Tables,FUR-TA-10004534,540,620,6,4,595.2,3571.2,3240,331.2,2023,7,2023-07,2022-01-04,Returning,2022-01-04,2022-01-02
127,2022-07-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10003274,0,0,2,4,0,0,0,0,2022,7,2022-07,2022-01-06,Returning,2022-01-06,2022-01-01
128,2023-03-30,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10002974,200,240,7,4,230.4,1612.8,1400,212.8,2023,3,2023-03,2022-01-06,Returning,2022-01-06,2022-01-01
129,2023-09-18,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10001146,70,80,2,2,78.4,156.8,140,16.8,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
130,2022-01-03,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Furnishings,FUR-FU-10003773,220,240,3,4,230.4,691.2,660,31.2,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
131,2022-07-17,First Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10002293,50,60,5,3,58.2,291,250,41,2022,7,2022-07,2022-01-03,Returning,2022-01-03,2022-01-01
132,2022-03-30,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10002377,80,80,2,4,76.8,153.6,160,-6.4,2022,3,2022-03,2022-01-03,Returning,2022-01-03,2022-01-01
133,2022-05-01,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002780,20,20,9,5,19,171,180,-9,2022,5,2022-05,2022-01-03,Returning,2022-01-03,2022-01-01
134,2023-04-29,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,OFF-PA-10001804,20,20,3,4,19.2,57.6,60,-2.4,2023,4,2023-04,2022-02-09,Returning,2022-02-09,2022-01-01
135,2022-10-28,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,OFF-PA-10001736,30,40,1,5,38,38,30,8,2022,10,2022-10,2022-02-09,Returning,2022-02-09,2022-01-01
136,2022-03-05,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,OFF-AR-10001149,10,10,4,5,9.5,38,40,-2,2022,3,2022-03,2022-02-09,Returning,2022-02-09,2022-01-01
137,2022-03-28,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Fasteners,OFF-FA-10002988,0,0,2,5,0,0,0,0,2022,3,2022-03,2022-02-09,Returning,2022-02-09,2022-01-01
138,2023-10-16,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,OFF-BI-10004781,70,80,3,2,78.4,235.2,210,25.2,2023,10,2023-10,2022-02-09,Returning,2022-02-09,2022-01-01
139,2022-05-15,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Supplies,OFF-SU-10001218,60,70,6,5,66.5,399,360,39,2022,5,2022-05,2022-02-09,Returning,2022-02-09,2022-01-01
140,2023-06-06,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001706,40,40,14,2,39.2,548.8,560,-11.2,2023,6,2023-06,2022-02-09,Returning,2022-02-09,2022-01-01
141,2022-06-10,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004848,60,80,2,2,78.4,156.8,120,36.8,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
142,2022-07-22,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10000940,10,10,3,3,9.7,29.1,30,-0.9,2022,7,2022-07,2022-01-02,Returning,2022-01-02,2022-01-01
143,2023-12-27,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,OFF-EN-10004030,10,10,3,2,9.8,29.4,30,-0.6,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-01
144,2023-11-29,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004327,130,140,3,5,133,399,390,9,2023,11,2023-11,2022-01-02,Returning,2022-01-02,2022-01-01
145,2022-03-19,Standard Class,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,OFF-AP-10001058,780,840,3,2,823.2,2469.6,2340,129.6,2022,3,2022-03,2022-03-19,Returning,2022-03-19,2022-01-02
146,2023-06-04,Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,OFF-ST-10003656,600,670,7,3,649.9,4549.3,4200,349.3,2023,6,2023-06,2022-01-07,Returning,2022-01-07,2022-01-01
147,2023-05-31,Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,FUR-FU-10000521,80,90,4,4,86.4,345.6,320,25.6,2023,5,2023-05,2022-01-03,Returning,2022-01-03,2022-01-01
148,2022-06-12,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10000215,350,380,11,4,364.8,4012.8,3850,162.8,2022,6,2022-06,2022-01-19,Returning,2022-01-19,2022-01-02
149,2022-05-18,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,TEC-PH-10001448,140,150,3,5,142.5,427.5,420,7.5,2022,5,2022-05,2022-01-19,Returning,2022-01-19,2022-01-02
150,2022-01-23,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10000454,1580,1950,8,3,1891.5,15132,12640,2492,2022,1,2022-01,2022-01-19,Returning,2022-01-19,2022-01-02
151,2023-08-21,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,OFF-BI-10002735,150,170,5,4,163.2,816,750,66,2023,8,2023-08,2022-01-19,Returning,2022-01-19,2022-01-02
152,2023-08-31,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,OFF-AP-10000326,140,160,5,5,152,760,700,60,2023,8,2023-08,2022-01-26,Returning,2022-01-26,2022-01-01
153,2022-10-25,First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,TEC-PH-10001254,160,200,2,2,196,392,320,72,2022,10,2022-10,2022-01-26,Returning,2022-01-26,2022-01-01
154,2022-10-07,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10001950,50,60,7,4,57.6,403.2,350,53.2,2022,10,2022-10,2022-01-08,Returning,2022-01-08,2022-01-01
155,2023-03-25,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10002254,100,110,4,4,105.6,422.4,400,22.4,2023,3,2023-03,2022-01-08,Returning,2022-01-08,2022-01-01
156,2023-03-27,First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001590,60,80,6,4,76.8,460.8,360,100.8,2023,3,2023-03,2022-01-08,Returning,2022-01-08,2022-01-01
157,2022-05-03,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,3,9.7,29.1,30,-0.9,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
158,2022-05-18,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10004063,380,460,2,2,450.8,901.6,760,141.6,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
159,2022-04-25,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,OFF-LA-10002475,10,10,2,3,9.7,19.4,20,-0.6,2022,4,2022-04,2022-04-25,Returning,2022-04-25,2022-01-02
160,2022-06-30,Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,TEC-PH-10004536,870,940,7,5,893,6251,6090,161,2022,6,2022-06,2022-04-25,Returning,2022-04-25,2022-01-02
161,2022-01-10,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002751,10,10,1,4,9.6,9.6,10,-0.4,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
162,2023-11-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003657,40,50,2,5,47.5,95,80,15,2023,11,2023-11,2022-01-01,Returning,2022-01-01,2022-01-01
163,2022-02-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,OFF-EN-10001990,30,30,5,4,28.8,144,150,-6,2022,2,2022-02,2022-02-16,Returning,2022-02-16,2022-01-01
164,2022-08-14,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004002,20,30,2,3,29.1,58.2,40,18.2,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
165,2023-10-14,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10004441,10,10,3,5,9.5,28.5,30,-1.5,2023,10,2023-10,2022-02-13,Returning,2022-02-13,2022-01-02
166,2022-10-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10000822,6850,8160,8,4,7833.6,62668.8,54800,7868.8,2022,10,2022-10,2022-02-13,Returning,2022-02-13,2022-01-02
167,2022-11-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10000991,250,280,3,4,268.8,806.4,750,56.4,2022,11,2022-11,2022-02-13,Returning,2022-02-13,2022-01-02
168,2023-11-04,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004287,1620,1740,9,4,1670.4,15033.6,14580,453.6,2023,11,2023-11,2022-02-13,Returning,2022-02-13,2022-01-02
169,2023-06-16,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,OFF-AR-10002656,30,30,6,4,28.8,172.8,180,-7.2,2023,6,2023-06,2022-02-13,Returning,2022-02-13,2022-01-02
170,2022-10-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,OFF-AP-10002518,150,180,5,2,176.4,882,750,132,2022,10,2022-10,2022-02-13,Returning,2022-02-13,2022-01-02
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120,140,3,5,133,399,360,39,2022,7,2022-07,2022-02-13,Returning,2022-02-13,2022-01-02
172,2022-01-28,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000659,20,20,3,2,19.6,58.8,60,-1.2,2022,1,2022-01,2022-01-01,Returning,2022-01-01,2022-01-01
173,2023-10-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10001144,100,110,2,4,105.6,211.2,200,11.2,2023,10,2023-10,2022-01-01,Returning,2022-01-01,2022-01-01
174,2022-10-05,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003817,290,340,7,2,333.2,2332.4,2030,302.4,2022,10,2022-10,2022-01-01,Returning,2022-01-01,2022-01-01
175,2023-01-02,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10000891,50,50,2,4,48,96,100,-4,2023,1,2023-01,2022-01-02,Returning,2022-01-02,2022-01-02
176,2023-04-07,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,OFF-LA-10003148,20,20,4,5,19,76,80,-4,2023,4,2023-04,2022-01-02,Returning,2022-01-02,2022-01-02
177,2022-04-21,Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,OFF-AP-10002684,90,100,4,2,98,392,360,32,2022,4,2022-04,2022-01-05,Returning,2022-01-05,2022-01-02
178,2023-10-28,Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,FUR-CH-10004698,370,400,7,5,380,2660,2590,70,2023,10,2023-10,2022-01-03,Returning,2022-01-03,2022-01-01
179,2022-04-18,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,OFF-SU-10002189,20,20,5,3,19.4,97,100,-3,2022,4,2022-04,2022-01-03,Returning,2022-01-03,2022-01-01
180,2022-03-08,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001940,0,0,1,5,0,0,0,0,2022,3,2022-03,2022-01-01,Returning,2022-01-01,2022-01-01
181,2023-06-08,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,OFF-ST-10003455,20,20,2,5,19,38,40,-2,2023,6,2023-06,2022-01-16,Returning,2022-01-16,2022-01-02
182,2022-06-25,Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,TEC-AC-10004659,380,410,7,3,397.7,2783.9,2660,123.9,2022,6,2022-06,2022-01-16,Returning,2022-01-16,2022-01-02
183,2022-01-10,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10003273,470,500,4,5,475,1900,1880,20,2022,1,2022-01,2022-01-10,Returning,2022-01-10,2022-01-01
184,2023-10-17,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,TEC-PH-10004896,140,150,5,2,147,735,700,35,2023,10,2023-10,2022-01-10,Returning,2022-01-10,2022-01-01
185,2023-02-23,Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,TEC-AC-10002345,30,30,2,5,28.5,57,60,-3,2023,2,2023-02,2022-01-10,Returning,2022-01-10,2022-01-01
186,2022-10-19,Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10001890,10,10,2,2,9.8,19.6,20,-0.4,2022,10,2022-10,2022-01-19,Returning,2022-01-19,2022-01-01
187,2022-08-22,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10002323,160,180,8,3,174.6,1396.8,1280,116.8,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
188,2023-10-11,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,OFF-ST-10001328,40,40,3,4,38.4,115.2,120,-4.8,2023,10,2023-10,2022-01-06,Returning,2022-01-06,2022-01-02
189,2022-12-06,Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10001950,20,20,3,3,19.4,58.2,60,-1.8,2022,12,2022-12,2022-01-06,Returning,2022-01-06,2022-01-02
190,2023-12-09,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002613,820,900,4,3,873,3492,3280,212,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60,70,6,4,67.2,403.2,360,43.2,2022,7,2022-07,2022-01-01,Returning,2022-01-01,2022-01-01
192,2022-06-23,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000061,50,50,8,5,47.5,380,400,-20,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
193,2023-11-04,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002545,520,630,3,2,617.4,1852.2,1560,292.2,2023,11,2023-11,2022-01-01,Returning,2022-01-01,2022-01-01
194,2022-11-11,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003514,20,20,5,3,19.4,97,100,-3,2022,11,2022-11,2022-01-01,Returning,2022-01-01,2022-01-01
195,2023-01-07,Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,7,2,9.8,68.6,70,-1.4,2023,1,2023-01,2022-02-03,Returning,2022-02-03,2022-01-01
196,2022-10-26,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004685,10,10,2,5,9.5,19,20,-1,2022,10,2022-10,2022-05-07,Returning,2022-05-07,2022-01-01
197,2023-11-03,Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,OFF-AR-10004027,10,10,3,2,9.8,29.4,30,-0.6,2023,11,2023-11,2022-05-07,Returning,2022-05-07,2022-01-01
198,2023-03-05,Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,OFF-ST-10001414,40,50,3,5,47.5,142.5,120,22.5,2023,3,2023-03,2022-06-05,Returning,2022-06-05,2022-01-01
199,2022-12-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000343,0,0,2,5,0,0,0,0,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
200,2022-06-16,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002749,20,20,3,2,19.6,58.8,60,-1.2,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
201,2022-12-11,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10002666,20,20,3,5,19,57,60,-3,2022,12,2022-12,2022-01-03,Returning,2022-01-03,2022-01-01
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200,220,2,3,213.4,426.8,400,26.8,2022,7,2022-07,2022-01-01,Returning,2022-01-01,2022-01-01
203,2022-12-31,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,0,0,1,5,0,0,0,0,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
204,2022-03-12,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,60,70,2,2,68.6,137.2,120,17.2,2022,3,2022-03,2022-01-02,Returning,2022-01-02,2022-01-02
205,2023-10-14,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,40,40,7,3,38.8,271.6,280,-8.4,2023,10,2023-10,2022-01-19,Returning,2022-01-19,2022-01-01
206,2023-07-10,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,370,440,4,3,426.8,1707.2,1480,227.2,2023,7,2023-07,2023-07-10,Returning,2023-07-10,2022-01-01
207,2023-12-01,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,70,80,4,4,76.8,307.2,280,27.2,2023,12,2023-12,2022-07-17,Returning,2022-07-17,2022-01-02
208,2023-08-08,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,120,130,2,3,126.1,252.2,240,12.2,2023,8,2023-08,2022-07-17,Returning,2022-07-17,2022-01-02
209,2022-08-19,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,20,20,4,3,19.4,77.6,80,-2.4,2022,8,2022-08,2022-07-17,Returning,2022-07-17,2022-01-02
210,2023-12-30,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,50,50,9,2,49,441,450,-9,2023,12,2023-12,2022-07-17,Returning,2022-07-17,2022-01-02
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80,90,1,5,85.5,85.5,80,5.5,2022,7,2022-07,2022-07-17,Returning,2022-07-17,2022-01-02
212,2023-10-07,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,20,20,2,4,19.2,38.4,40,-1.6,2023,10,2023-10,2022-01-02,Returning,2022-01-02,2022-01-02
213,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,20,20,2,4,19.2,38.4,40,-1.6,2023,4,2023-04,2022-08-29,Returning,2022-08-29,2022-01-01
214,2023-04-22,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,390,450,5,5,427.5,2137.5,1950,187.5,2023,4,2023-04,2022-08-29,Returning,2022-08-29,2022-01-01
